"accountId";"cardId";"operation";"merchant";"brandMerchant";"mcc";"purchaseAmount";"purchaseDate"
"239452";"148826";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO FORMIG        JAGUAPITA    BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"24.99";"2024-10-08 07:01:00"
"303046";"118143";"Compra Pré-Pago Débito Visa";"Visa";"ARARAQUARA               SAO BERNARDO BR";"TOLL AND BRIDGE FEES";"187.30";"2024-10-08 07:01:00"
"303568";"68494";"Compra Pré-Pago Débito Visa";"Visa";"LANCHONETE E RESTAURAN   GUAIRA       BR";"EATING PLACES AND RESTAURANTS";"20.00";"2024-10-08 07:02:00"
"256048";"114338";"Compra Pré-Pago Débito Visa";"Visa";"MP *ALIMENTACAO          TRS LAGOAS   BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"10.00";"2024-10-08 07:03:00"
"94474";"94464";"Compra Pré-Pago Débito Visa";"Visa";"EPR LITORAL PIONE        CURITIBA     BR";"TOLL AND BRIDGE FEES";"79.80";"2024-10-08 07:04:00"
"58335";"58327";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DAS ROD   CHAPADAO DO SBR";"TOLL AND BRIDGE FEES";"51.60";"2024-10-08 07:06:00"
"58335";"58327";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DAS ROD   CHAPADAO DO SBR";"TOLL AND BRIDGE FEES";"51.60";"2024-10-08 07:06:00"
"56611";"56603";"Compra Pré-Pago Débito Visa";"Visa";"CHURRASCARIA GAUC        NOVA GRANADA BR";"EATING PLACES AND RESTAURANTS";"20.00";"2024-10-08 07:07:00"
"77251";"77243";"Compra Pré-Pago Débito Visa";"Visa";"BTP TRANSPORTES DE CAR   LONDRINA     BR";"MOTOR FREIGHT CARRIERS AND TRUCKING - LOCAL AND LONG DISTANCE, MOVING AND STORAGE COMPANIES, AND LOCAL DELIVERY";"15.00";"2024-10-08 07:08:00"
"309742";"173779";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DE RODO   CAMPO GRANDE BR";"TOLL AND BRIDGE FEES";"34.40";"2024-10-08 07:08:00"
"138250";"112480";"Compra Pré-Pago Débito Visa";"Visa";"REDE OPEN DE COMBUSTIV   RIBEIRAO PRETBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"652.06";"2024-10-08 07:08:00"
"53762";"53754";"Compra Pré-Pago Débito Visa";"Visa";"ADENEIDE DIAS DA         CASSILANDIA  BR";"FREEZER AND LOCKER MEAT PROVISIONERS, MEAT PROVISIONERS - FREEZER AND LOCKER";"11.00";"2024-10-08 07:08:00"
"311526";"171928";"Compra Pré-Pago Débito Visa";"Visa";"JoseFrancisco            GENERAL CARNEBR";"EATING PLACES AND RESTAURANTS";"15.00";"2024-10-08 07:11:00"
"311491";"171927";"Compra Pré-Pago Débito Visa";"Visa";"JoseFrancisco            GENERAL CARNEBR";"EATING PLACES AND RESTAURANTS";"43.00";"2024-10-08 07:11:00"
"288030";"173810";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE 101          TEIXEIRA DE FBR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"4.00";"2024-10-08 07:11:00"
"163386";"79886";"Compra Pré-Pago Débito Visa";"Visa";"MNM COM DE COMBUSTIV     GUARAPUAVA   BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"569.00";"2024-10-08 07:11:00"
"100374";"100363";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO  CASTELAO L   PRESIDENTE CABR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"3284.20";"2024-10-08 07:12:00"
"163386";"79886";"Compra Pré-Pago Débito Visa";"Visa";"MNM COM DE COMBUSTIV     GUARAPUAVA   BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"30.00";"2024-10-08 07:12:00"
"90937";"170972";"Compra Pré-Pago Débito Visa";"Visa";"CHURRASCARIA LANCHONET   GUARACAI     BR";"EATING PLACES AND RESTAURANTS";"26.90";"2024-10-08 07:14:00"
"105487";"105476";"Compra Pré-Pago Débito Visa";"Visa";"SIM NOVA SANTA RITA      NOVA SANTA RIBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"16.48";"2024-10-08 07:14:00"
"71842";"73117";"Compra Pré-Pago Débito Visa";"Visa";"POSTO MONTE CARLO BR 3   PONTA GROSSA BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"146.79";"2024-10-08 07:14:00"
"183306";"174088";"Compra Pré-Pago Débito Visa";"Visa";"Cash                     SOROCABA     BR";"CONSUMER CREDIT REPORTING AGENCIES";"100.00";"2024-10-08 07:15:00"
"302997";"172080";"Compra Pré-Pago Débito Visa";"Visa";"RODOBRAS COMBUSTIVEIS    DOURADOS     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1900.00";"2024-10-08 07:17:00"
"100319";"164239";"Compra Pré-Pago Débito Visa";"Visa";"POSTO BR 376 LTDA        TIJUCAS DO SUBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"10.00";"2024-10-08 07:17:00"
"76007";"118399";"Compra Pré-Pago Débito Visa";"Visa";"DM          *TEMU        Dublin       BR";"PROFESSIONAL SERVICES, NOT ELSEWHERE CLASSIFIED";"170.42";"2024-10-08 07:18:00"
"302997";"172080";"Compra Pré-Pago Débito Visa";"Visa";"RODOBRAS COMBUSTIVEIS    DOURADOS     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1500.00";"2024-10-08 07:18:00"
"258340";"174091";"Compra Pré-Pago Débito Visa";"Visa";"LANCHES MARISTELA        PARDINHO     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1647.00";"2024-10-08 07:18:00"
"72723";"72715";"Compra Pré-Pago Débito Visa";"Visa";"CHURRASCARIA GRAM        INOCENCIA    BR";"EATING PLACES AND RESTAURANTS";"14.00";"2024-10-08 07:18:00"
"208445";"111818";"Compra Pré-Pago Débito Visa";"Visa";"MP *1545COMPRAS          SANTOS       BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"9.00";"2024-10-08 07:18:00"
"46582";"113154";"Compra Pré-Pago Débito Visa";"Visa";"IGARACU AUTO POST        IGARACU DO TIBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"396.60";"2024-10-08 07:20:00"
"83449";"118261";"Compra Pré-Pago Débito Visa";"Visa";"CHURRASCARIA E RESTAURANTSANTA CECILIABR";"EATING PLACES AND RESTAURANTS";"16.00";"2024-10-08 07:21:00"
"42408";"127986";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO PRESIDENTE    IPAUSSU      BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"13.00";"2024-10-08 07:21:00"
"257600";"110130";"Compra Pré-Pago Débito Visa";"Visa";"AutoPostoTapejara        TAPEJARA     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"29.00";"2024-10-08 07:21:00"
"303046";"118143";"Compra Pré-Pago Débito Visa";"Visa";"POSTO BARRA LIMPA        MATAO        BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1000.00";"2024-10-08 07:22:00"
"311146";"165726";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO CAMPO         SAO CARLOS   BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"100.00";"2024-10-08 07:23:00"
"77776";"118517";"Compra Pré-Pago Débito Visa";"Visa";"PostoPortal              OURIZONA     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"549.00";"2024-10-08 07:26:00"
"209548";"65777";"Compra Pré-Pago Débito Visa";"Visa";"WilsonOstelones          UMUARAMA     BR";"PROFESSIONAL SERVICES, NOT ELSEWHERE CLASSIFIED";"12.00";"2024-10-08 07:26:00"
"60034";"60026";"Compra Pré-Pago Débito Visa";"Visa";"MERCADO TODO DIA         HOLAMBRA II  BR";"GROCERY STORES AND SUPERMARKETS";"13.95";"2024-10-08 07:28:00"
"175504";"165225";"Compra Pré-Pago Débito Visa";"Visa";"ELZA FERNANDES QU        IGUATEMI     BR";"GROCERY STORES AND SUPERMARKETS";"39.90";"2024-10-08 07:28:00"
"55403";"55395";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADO JB          FRONTEIRA    BR";"GROCERY STORES AND SUPERMARKETS";"3.79";"2024-10-08 07:28:00"
"77251";"77243";"Compra Pré-Pago Débito Visa";"Visa";"JOSEMARIDASILVAMA        CAMBE        BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"10.00";"2024-10-08 07:29:00"
"260448";"173297";"Compra Pré-Pago Débito Visa";"Visa";"VEM PAPA BUFFET          PEDRO LEOPOLDBR";"EATING PLACES AND RESTAURANTS";"9.00";"2024-10-08 07:31:00"
"169688";"45547";"Compra Pré-Pago Débito Visa";"Visa";"GRUPO CINQUENTAO         PLANURA      BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"595.06";"2024-10-08 07:31:00"
"91969";"91959";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE E LANCHONE   MARIOPOLIS   BR";"EATING PLACES AND RESTAURANTS";"21.00";"2024-10-08 07:31:00"
"307727";"82863";"Compra Pré-Pago Débito Visa";"Visa";"MirelleBatistaDaS        JUAZEIRO     BR";"MISCELLANEOUS PERSONAL SERVICES, NOT ELSEWHERE CLASSIFIED";"10.00";"2024-10-08 07:31:00"
"310093";"103763";"Compra Pré-Pago Débito Visa";"Visa";"POSTO BCA BALANCAO       PEABIRU      BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"565.00";"2024-10-08 07:31:00"
"310180";"59268";"Compra Pré-Pago Débito Visa";"Visa";"POSTO BCA BALANCAO       PEABIRU      BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"595.79";"2024-10-08 07:34:00"
"254165";"144621";"Compra Pré-Pago Débito Visa";"Visa";"MP *MARCOS               RIBEIRO PRETOBR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"32.00";"2024-10-08 07:35:00"
"279536";"170043";"Compra Pré-Pago Débito Visa";"Visa";"IVETTE PANIFICADORA      SANTO ANTONIOBR";"BAKERIES";"16.75";"2024-10-08 07:35:00"
"305039";"97467";"Compra Pré-Pago Débito Visa";"Visa";"PG *TON SANTA RITA L     COLONIA VITORBR";"FAST FOOD RESTAURANTS";"12.00";"2024-10-08 07:36:00"
"103864";"103853";"Compra Pré-Pago Débito Visa";"Visa";"RallyAutoPosto           TAQUARITINGA BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"23.70";"2024-10-08 07:38:00"
"149043";"142100";"Compra Pré-Pago Débito Visa";"Visa";"MariliaMenezes           ORLANDIA     BR";"DEPARTMENT STORES";"45.00";"2024-10-08 07:38:00"
"77258";"77250";"Compra Pré-Pago Débito Visa";"Visa";"LANCHONETE E RESTAURANTE SANTA FE     BR";"EATING PLACES AND RESTAURANTS";"25.00";"2024-10-08 07:38:00"
"305296";"73070";"Compra Pré-Pago Débito Visa";"Visa";"MAHLE CRUZEIRO           PONTA GROSSA BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1400.05";"2024-10-08 07:39:00"
"287598";"114127";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DAS ROD   CHAPADAO DO SBR";"TOLL AND BRIDGE FEES";"116.10";"2024-10-08 07:39:00"
"296694";"144208";"Compra Pré-Pago Débito Visa";"Visa";"POSTO CUPIM CAMBE        CAMBE        BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"20.50";"2024-10-08 07:39:00"
"290871";"162919";"Compra Pré-Pago Débito Visa";"Visa";"CASA VERDE               NOVA ANDRADINBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1262.37";"2024-10-08 07:40:00"
"176385";"62571";"Compra Pré-Pago Débito Visa";"Visa";"MARIA MINEIRA            CUBATAO      BR";"EATING PLACES AND RESTAURANTS";"8.00";"2024-10-08 07:40:00"
"147180";"140237";"Compra Pré-Pago Débito Visa";"Visa";"POSTO COPA               GUARAPUAVA   BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"687.92";"2024-10-08 07:41:00"
"114284";"146238";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DAS ROD   CHAPADAO DO SBR";"TOLL AND BRIDGE FEES";"77.40";"2024-10-08 07:41:00"
"66953";"66945";"Compra Pré-Pago Débito Visa";"Visa";"CRD*RESTAURANTE E LANC   Rio BrilhanteBR";"EATING PLACES AND RESTAURANTS";"19.00";"2024-10-08 07:42:00"
"238610";"92053";"Compra Pré-Pago Débito Visa";"Visa";"POSTO PIONEER            GOIOERE      BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"131.04";"2024-10-08 07:43:00"
"310862";"46804";"Compra Pré-Pago Débito Visa";"Visa";"C C DE ARAUJO            RIO LARGO    BR";"GROCERY STORES AND SUPERMARKETS";"5.00";"2024-10-08 07:43:00"
"50885";"50877";"Compra Pré-Pago Débito Visa";"Visa";"POSTO CPA                MARIALVA     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1337.00";"2024-10-08 07:45:00"
"146605";"139662";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE DO TR        FAXINAL      BR";"EATING PLACES AND RESTAURANTS";"16.00";"2024-10-08 07:47:00"
"132945";"148283";"Compra Pré-Pago Débito Visa";"Visa";"MAZOTI E MAZOTI RESTAU   JOAQUIM TAVORBR";"EATING PLACES AND RESTAURANTS";"16.00";"2024-10-08 07:47:00"
"183210";"172966";"Compra Pré-Pago Débito Visa";"Visa";"SANTARE COMERCIO DE CO   CAMPO LARGO  BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"918.70";"2024-10-08 07:47:00"
"69802";"69794";"Compra Pré-Pago Débito Visa";"Visa";"ATACADAO 643 AS          OURINHOS     BR";"WHOLESALE CLUBS";"45.70";"2024-10-08 07:48:00"
"77930";"77922";"Compra Pré-Pago Débito Visa";"Visa";"Ronkinele                IBIPORA      BR";"BAKERIES";"2.10";"2024-10-08 07:48:00"
"183210";"172966";"Compra Pré-Pago Débito Visa";"Visa";"SANTARE COMERCIO DE CO   CAMPO LARGO  BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"8.00";"2024-10-08 07:49:00"
"286801";"170820";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO FORMIG        JAGUAPITA    BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"17.98";"2024-10-08 07:49:00"
"47036";"110722";"Compra Pré-Pago Débito Visa";"Visa";"PG *TON RESTAURANTE      NAVIRAI      BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"25.00";"2024-10-08 07:50:00"
"311028";"113164";"Compra Pré-Pago Débito Visa";"Visa";"VIA MAIS REDE DE         FRANCISCO BELBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"23.00";"2024-10-08 07:51:00"
"102597";"102586";"Compra Pré-Pago Débito Visa";"Visa";"PG *TON LUIZ FELIPE      LINS         BR";"DIRECT MARKETING - COMBINATION CATALOG AND RETAIL MERCHANTS";"8.00";"2024-10-08 07:51:00"
"41701";"41693";"Compra Pré-Pago Débito Visa";"Visa";"REL CONVENIENCIA LTDA    SANTOS       BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"18.00";"2024-10-08 07:51:00"
"305866";"137300";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DE RODO   CAMPO GRANDE BR";"TOLL AND BRIDGE FEES";"42.50";"2024-10-08 07:54:00"
"48638";"171659";"Compra Pré-Pago Débito Visa";"Visa";"CONVENIENCIA RODOBRAS    DOURADOS     BR";"FAST FOOD RESTAURANTS";"21.00";"2024-10-08 07:54:00"
"108421";"108410";"Compra Pré-Pago Débito Visa";"Visa";"AutoPostoMorumbi         TATUI        BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"21.00";"2024-10-08 07:55:00"
"284935";"157708";"Compra Pré-Pago Débito Visa";"Visa";"BURITIZINHO AUTO POSTO IISAO JOAQUIM DBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"650.00";"2024-10-08 07:56:00"
"145140";"138197";"Compra Pré-Pago Débito Visa";"Visa";"G10 AUTO POSTO S A       MARINGA      BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"100.00";"2024-10-08 07:56:00"
"108005";"107994";"Compra Pré-Pago Débito Visa";"Visa";"ESTOFARIA XAXIENSE       Marmeleiro   BR";"AUTOMOTIVE PARTS AND ACCESSORIES STORES";"50.00";"2024-10-08 07:56:00"
"216127";"111112";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DAS ROD   CHAPADAO DO SBR";"TOLL AND BRIDGE FEES";"90.30";"2024-10-08 08:00:00"
"48886";"48878";"Compra Pré-Pago Débito Visa";"Visa";"R.BORSATTO COMERC        CASTRO       BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"305.23";"2024-10-08 08:01:00"
"216433";"98649";"Compra Pré-Pago Débito Visa";"Visa";"BURITIZINHO AUTO POSTO IISAO JOAQUIM DBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"700.00";"2024-10-08 08:02:00"
"77394";"77386";"Compra Pré-Pago Débito Visa";"Visa";"POSTO MAZOTI             JOAQUIM TAVORBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"681.60";"2024-10-08 08:02:00"
"58335";"58327";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO ELO DO        INOCENCIA    BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1681.02";"2024-10-08 08:02:00"
"287434";"113171";"Compra Pré-Pago Débito Visa";"Visa";"EPR LITORAL PIONE        CURITIBA     BR";"TOLL AND BRIDGE FEES";"90.40";"2024-10-08 08:02:00"
"72723";"72715";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DAS ROD   CHAPADAO DO SBR";"TOLL AND BRIDGE FEES";"90.30";"2024-10-08 08:02:00"
"58186";"58178";"Compra Pré-Pago Débito Visa";"Visa";"PANIFICADORA SAO         PARANAGUA    BR";"BAKERIES";"125.21";"2024-10-08 08:02:00"
"306077";"127516";"Compra Pré-Pago Débito Visa";"Visa";"PISTA 4                  SAO JOSE DOS BR";"TOLL AND BRIDGE FEES";"36.40";"2024-10-08 08:02:00"
"58335";"58327";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO ELO DO        INOCENCIA    BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"500.00";"2024-10-08 08:03:00"
"128203";"121978";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE PELANDA LT   JAGUARIAIVA  BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"15.99";"2024-10-08 08:03:00"
"135417";"129192";"Compra Pré-Pago Débito Visa";"Visa";"COOPERCITRUS             MOGI MIRIM   BR";"AGRICULTURAL CO-OPERATIVES";"428.65";"2024-10-08 08:04:00"
"74613";"74605";"Compra Pré-Pago Débito Visa";"Visa";"REAL AUTO POSTO          GUAIPORA     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"677.50";"2024-10-08 08:05:00"
"201139";"169815";"Compra Pré-Pago Débito Visa";"Visa";"AutoPostoCerradoB        ALAMBARI     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"303.00";"2024-10-08 08:05:00"
"75139";"75131";"Compra Pré-Pago Débito Visa";"Visa";"MP *LANCHONETE           PARANAGU     BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"12.00";"2024-10-08 08:06:00"
"291901";"147997";"Compra Pré-Pago Débito Visa";"Visa";"LANCHONETE PARAISO       MARINGA      BR";"EATING PLACES AND RESTAURANTS";"25.00";"2024-10-08 08:07:00"
"306962";"113051";"Compra Pré-Pago Débito Visa";"Visa";"Rota66                   SALES OLIVEIRBR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"10.00";"2024-10-08 08:07:00"
"54666";"152954";"Compra Pré-Pago Débito Visa";"Visa";"ROTA CERTA               PONTA GROSSA BR";"MOTOR FREIGHT CARRIERS AND TRUCKING - LOCAL AND LONG DISTANCE, MOVING AND STORAGE COMPANIES, AND LOCAL DELIVERY";"40.00";"2024-10-08 08:07:00"
"264619";"73646";"Compra Pré-Pago Débito Visa";"Visa";"BURITIZINHO AUTO POSTO IISAO JOAQUIM DBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"500.00";"2024-10-08 08:07:00"
"44571";"44563";"Compra Pré-Pago Débito Visa";"Visa";"REDE ESTORIL             ARAMINA      BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"826.50";"2024-10-08 08:08:00"
"145423";"140769";"Compra Pré-Pago Débito Visa";"Visa";"DOLCE DELICIAS PAES E    FRUTAL       BR";"BAKERIES";"10.50";"2024-10-08 08:09:00"
"311492";"128905";"Compra Pré-Pago Débito Visa";"Visa";"PANIFICADORA E PIZZARI   GUARAPUAVA   BR";"FAST FOOD RESTAURANTS";"37.20";"2024-10-08 08:10:00"
"116331";"165486";"Compra Pré-Pago Débito Visa";"Visa";"CONVENIENCIA DO JAPONES  ITAPORA      BR";"FAST FOOD RESTAURANTS";"67.00";"2024-10-08 08:10:00"
"65795";"65787";"Compra Pré-Pago Débito Visa";"Visa";"AutoPostoFlorDa          CRUZEIRO DO OBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1546.52";"2024-10-08 08:11:00"
"311146";"165726";"Compra Pré-Pago Débito Visa";"Visa";"FARMACIA FARMAVIDA       SAO CARLOS   BR";"DRUG STORES AND PHARMACIES";"86.46";"2024-10-08 08:12:00"
"186407";"100079";"Saque Pré-Pago Débito Visa";"Visa";"TECBAN-SUP TOZETTO OFI   PONTA GROSSA BR";"FINANCIAL INSTITUTIONS - AUTOMATED CASH DISBURSEMENTS";"1000.00";"2024-10-08 08:12:00"
"55391";"55383";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE E CHU        UBERABA      BR";"EATING PLACES AND RESTAURANTS";"7.00";"2024-10-08 08:13:00"
"76102";"76094";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE E CHU        UBERABA      BR";"EATING PLACES AND RESTAURANTS";"15.00";"2024-10-08 08:13:00"
"58335";"58327";"Compra Pré-Pago Débito Visa";"Visa";"VERIDIANE APARECI        INOCENCIA    BR";"EATING PLACES AND RESTAURANTS";"19.00";"2024-10-08 08:13:00"
"191979";"145455";"Compra Pré-Pago Débito Visa";"Visa";"POSTO CRISTO             SANTO ANASTACBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"5349.00";"2024-10-08 08:14:00"
"186407";"100079";"Saque Pré-Pago Débito Visa";"Visa";"TECBAN-SUP TOZETTO OFI   PONTA GROSSA BR";"FINANCIAL INSTITUTIONS - AUTOMATED CASH DISBURSEMENTS";"1000.00";"2024-10-08 08:14:00"
"296707";"113153";"Compra Pré-Pago Débito Visa";"Visa";"MUFFATO MAXCATAND        CATANDUVA    BR";"WHOLESALE CLUBS";"27.89";"2024-10-08 08:15:00"
"186407";"100079";"Saque Pré-Pago Débito Visa";"Visa";"TECBAN-SUP TOZETTO OFI   PONTA GROSSA BR";"FINANCIAL INSTITUTIONS - AUTOMATED CASH DISBURSEMENTS";"1000.00";"2024-10-08 08:15:00"
"180536";"67796";"Compra Pré-Pago Débito Visa";"Visa";"AGRICOLA ESTRELA         GUARAPUAVA   BR";"DISCOUNT STORES";"3297.11";"2024-10-08 08:16:00"
"260973";"40072";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DE RODO   CAMPO GRANDE BR";"TOLL AND BRIDGE FEES";"25.50";"2024-10-08 08:16:00"
"87787";"87917";"Compra Pré-Pago Débito Visa";"Visa";"PARADA 323 RESTAURAN     AGUA BOA     BR";"EATING PLACES AND RESTAURANTS";"10.00";"2024-10-08 08:16:00"
"57014";"57006";"Compra Pré-Pago Débito Visa";"Visa";"MERCADOS PAULISTANO      SALTO DE PIRABR";"GROCERY STORES AND SUPERMARKETS";"129.87";"2024-10-08 08:17:00"
"306938";"72806";"Compra Pré-Pago Débito Visa";"Visa";"MERCENAVI                NAVIRAI      BR";"AUTOMOTIVE PARTS AND ACCESSORIES STORES";"68.00";"2024-10-08 08:18:00"
"50343";"50335";"Compra Pré-Pago Débito Visa";"Visa";"KI SABOR PADARIA E CONFEICATANDUVAS   BR";"BAKERIES";"10.00";"2024-10-08 08:19:00"
"41275";"41267";"Compra Pré-Pago Débito Visa";"Visa";"LANCHONETE FORTALEZA     CARAMBEI     BR";"EATING PLACES AND RESTAURANTS";"19.00";"2024-10-08 08:21:00"
"301568";"173210";"Compra Pré-Pago Débito Visa";"Visa";"LOJA DO REAL MIX         MARIALVA     BR";"GROCERY STORES AND SUPERMARKETS";"42.84";"2024-10-08 08:24:00"
"50347";"50339";"Compra Pré-Pago Débito Visa";"Visa";"MP *LANCHESPORTE         PARANAGUA    BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"12.00";"2024-10-08 08:24:00"
"145140";"138197";"Compra Pré-Pago Débito Visa";"Visa";"G3 AUTO PECAS            MARINGA      BR";"MOTOR VEHICLE SUPPLIES AND NEW PARTS";"167.50";"2024-10-08 08:24:00"
"184609";"129196";"Compra Pré-Pago Débito Visa";"Visa";"ANJO AZUL ESTACIONAMENTO SAO JOAQUIM DBR";"GROCERY STORES AND SUPERMARKETS";"6.00";"2024-10-08 08:24:00"
"60101";"60093";"Compra Pré-Pago Débito Visa";"Visa";"POSTO BIZUNGAO           AVARE        BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"5293.31";"2024-10-08 08:24:00"
"309807";"117694";"Compra Pré-Pago Débito Visa";"Visa";"JBM CONVENIENCIA         Carambei     BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"11.00";"2024-10-08 08:26:00"
